-9.7244,-2.144,-1.3591,0.25399,0.35046,-0.37
-9.7244,-2.144,-1.3591,0.27963,0.30894,-0.42861
-9.7268,-2.065,-1.3424,0.27963,0.30894,-0.42861
-9.7579,-1.8903,-1.3424,0.27963,0.30894,-0.42861
-9.7579,-1.8903,-1.3424,0.24422,0.24178,-0.35901
-9.7579,-1.8903,-1.3424,0.15264,0.14775,-0.19416
-9.6239,-1.8329,-1.2562,0.15264,0.14775,-0.19416
-9.6239,-1.8329,-1.2562,0.16241,0.11478,-0.11356
-9.6239,-1.8329,-1.2562,0.25033,-0.0085478,0.11234
-9.4301,-1.943,-1.2969,0.25033,-0.0085478,0.11234
-9.399,-1.9956,-1.3639,0.25033,-0.0085478,0.11234
-9.399,-1.9956,-1.3639,0.14531,-0.083036,0.2662
-9.4636,-2.0267,-1.3089,0.14531,-0.083036,0.2662
-9.6766,-2.0626,-1.5075,0.14531,-0.083036,0.2662
-9.6766,-2.0626,-1.5075,0.14898,-0.10868,0.2662
-9.6766,-2.0626,-1.5075,0.19049,-0.062277,0.22346
-9.6957,-2.1464,-1.5817,0.19049,-0.062277,0.22346
-9.6957,-2.1464,-1.5817,0.15997,-0.050066,0.18927
-9.6957,-2.1464,-1.5817,0.10013,0.0012211,0.096468
-9.7053,-2.0363,-1.6558,0.10013,0.0012211,0.096468
-9.6957,-2.0171,-1.6367,0.10013,0.0012211,0.096468
-9.6957,-2.0171,-1.6367,-0.0024422,0.035412,0.014653
-9.6503,-1.9908,-1.6271,-0.0024422,0.035412,0.014653
-9.5809,-1.9908,-1.5577,-0.0024422,0.035412,0.014653
-9.5809,-1.9908,-1.5577,-0.127,0.017096,0
-9.5809,-1.9908,-1.5577,-0.083036,0.026864,-0.0085478
-9.6191,-2.0865,-1.5888,-0.083036,0.026864,-0.0085478
-9.6191,-2.0865,-1.5888,-0.090362,0.034191,-0.01099
-9.6191,-2.0865,-1.5888,-0.048844,0.020759,-0.034191
-9.6479,-2.0698,-1.517,-0.048844,0.020759,-0.034191
-9.6526,-2.0937,-1.462,-0.048844,0.020759,-0.034191
-9.6526,-2.0937,-1.462,-0.012211,0.01099,-0.014653
-9.6646,-2.0913,-1.462,-0.012211,0.01099,-0.014653
-9.6742,-2.0554,-1.4644,-0.012211,0.01099,-0.014653
-9.6742,-2.0554,-1.4644,0.017096,0.0024422,-0.019538
-9.6742,-2.0554,-1.4644,0.031749,0.0061056,-0.0073267
-9.6407,-2.0435,-1.4979,0.031749,0.0061056,-0.0073267
-9.6407,-2.0435,-1.4979,0.024422,-0.0036633,-0.0048844
-9.6407,-2.0435,-1.4979,0.012211,-0.01099,-0.0012211
-9.6263,-1.9502,-1.5434,0.012211,-0.01099,-0.0012211
-9.6215,-1.9765,-1.5673,0.012211,-0.01099,-0.0012211
-9.6215,-1.9765,-1.5673,0.02198,0.0048844,0.0097689
-9.6168,-1.9669,-1.584,0.02198,0.0048844,0.0097689
-9.6287,-2.0506,-1.584,0.02198,0.0048844,0.0097689
-9.6287,-2.0506,-1.584,0.03297,0.0085478,0.013432
-9.6287,-2.0506,-1.584,0.019538,0.0036633,-0.0061056
-9.6694,-2.0459,-1.584,0.019538,0.0036633,-0.0061056
-9.6694,-2.0459,-1.584,0,0.0036633,-0.014653
-9.6694,-2.0459,-1.584,0.026864,0.015874,-0.0073267
-9.6407,-1.998,-1.529,0.026864,0.015874,-0.0073267
-9.7005,-2.0028,-1.5051,0.026864,0.015874,-0.0073267
-9.7005,-2.0028,-1.5051,-0.013432,-0.0061056,-0.0073267
-9.6933,-1.9621,-1.4812,-0.013432,-0.0061056,-0.0073267
-9.7101,-1.9358,-1.4596,-0.013432,-0.0061056,-0.0073267
-9.7101,-1.9358,-1.4596,-0.053729,-0.039076,-0.026864
-9.7101,-1.9358,-1.4596,-0.11845,-0.037854,-0.059834
-9.7364,-1.8832,-1.4548,-0.11845,-0.037854,-0.059834
-9.7364,-1.8832,-1.4548,-0.12822,-0.028086,-0.052508
-9.7364,-1.8832,-1.4548,-0.062277,-0.051287,-0.017096
-9.6814,-1.8544,-1.4548,-0.062277,-0.051287,-0.017096
-9.5354,-1.8066,-1.4381,-0.062277,-0.051287,-0.017096
-9.5354,-1.8066,-1.4381,-0.11723,-0.031749,0.067161
-9.5234,-1.8257,-1.4524,-0.11723,-0.031749,0.067161
-9.6311,-1.9741,-1.5266,-0.11723,-0.031749,0.067161
-9.6311,-1.9741,-1.5266,-0.078151,-0.0061056,0.019538
-9.6311,-1.9741,-1.5266,-0.0097689,0.039076,-0.030528
-9.6503,-2.1248,-1.6008,-0.0097689,0.039076,-0.030528
-9.6503,-2.1248,-1.6008,-0.053729,0.046402,-0.03297
