-1.7827,0.9332,9.6885,-0.084257,-0.18561,-0.35534
-1.876,0.62692,9.4947,-0.084257,-0.18561,-0.35534
-1.7587,0.15793,9.588,-0.084257,-0.18561,-0.35534
-1.7587,0.15793,9.588,-0.062277,-0.026864,-0.25888
-1.7587,0.15793,9.588,-0.17096,-0.11112,-0.19171
-1.584,0.31107,9.6431,-0.17096,-0.11112,-0.19171
-1.584,0.31107,9.6431,-0.095247,-0.18195,-0.1966
-1.584,0.31107,9.6431,-0.24056,-0.041518,-0.17462
-1.7874,0.43549,10.114,-0.24056,-0.041518,-0.17462
-1.7444,1.0624,9.0736,-0.24056,-0.041518,-0.17462
-1.7444,1.0624,9.0736,-0.13188,-0.1734,-0.1502
-1.6606,0.52642,9.0425,-0.13188,-0.1734,-0.1502
-1.2156,-0.021535,10.737,-0.13188,-0.1734,-0.1502
-1.2156,-0.021535,10.737,0.013432,-0.015874,-0.052508
-1.2156,-0.021535,10.737,-0.05495,0.062277,-0.0061056
-1.8927,-0.63649,9.7436,-0.05495,0.062277,-0.0061056
-1.8927,-0.63649,9.7436,-0.053729,0.04396,0.03297
-1.8927,-0.63649,9.7436,0.0061056,-0.13676,0.017096
-1.5649,0.074177,9.4636,0.0061056,-0.13676,0.017096
-1.0935,0.043071,9.7675,0.0061056,-0.13676,0.017096
-1.0935,0.043071,9.7675,0.2369,-0.037854,0.17706
-1.0935,-0.059821,9.8848,0.2369,-0.037854,0.17706
-1.0074,-0.65803,9.746,0.2369,-0.037854,0.17706
-1.0074,-0.65803,9.746,0.17462,0.18439,0.32726
-1.0074,-0.65803,9.746,-0.028086,-0.16485,0.0061056
-2.3258,1.1605,9.8871,-0.028086,-0.16485,0.0061056
-2.3258,1.1605,9.8871,-0.031749,-0.23812,0.029307
-2.3258,1.1605,9.8871,-0.034191,0.042739,0.086699
-1.0409,0.59103,9.8632,-0.034191,0.042739,0.086699
-1.2084,0.081356,9.8536,-0.034191,0.042739,0.086699
-1.2084,0.081356,9.8536,0.15142,0.062277,0.040297
-1.4429,0.25364,9.789,0.15142,0.062277,0.040297
-1.9502,1.0504,10.033,0.15142,0.062277,0.040297
-1.9502,1.0504,10.033,0.081814,-0.085478,-0.025643
-1.9502,1.0504,10.033,-0.063498,-0.02198,0.092804
-1.194,0.41874,9.6263,-0.063498,-0.02198,0.092804
-1.194,0.41874,9.6263,-0.047623,0,0.13188
-1.194,0.41874,9.6263,-0.052508,-0.048844,0.15264
-1.2658,0.086142,9.6622,-0.052508,-0.048844,0.15264
-1.3448,0.45703,10.227,-0.052508,-0.048844,0.15264
-1.3448,0.45703,10.227,0.06594,-0.17706,0.19538
-1.5482,0.43549,9.7723,0.06594,-0.17706,0.19538
-1.3208,0.58385,9.2626,0.06594,-0.17706,0.19538
-1.3208,0.58385,9.2626,-0.10624,0.33703,0.1563
-1.3208,0.58385,9.2626,0.0085478,-0.1734,0.039076
-1.584,0.21057,9.655,0.0085478,-0.1734,0.039076
-1.584,0.21057,9.655,0.035412,-0.075709,0.053729
-1.584,0.21057,9.655,-0.12822,0.14898,0.15508
-1.139,0.78485,10.622,-0.12822,0.14898,0.15508
-1.4668,0.01675,9.1597,-0.12822,0.14898,0.15508
-1.4668,0.01675,9.1597,0.17096,0.063498,0.25643
-1.4668,0.01675,9.1597,-0.053729,0.20515,0.24422
-1.2514,0.65563,10.43,-0.053729,0.20515,0.24422
-1.2514,0.65563,10.43,0.059834,0.13188,0.23323
-1.2514,0.65563,10.43,0.1099,0.11478,0.07693
-1.7587,0.72024,9.5091,0.1099,0.11478,0.07693
-1.5529,1.127,9.8201,0.1099,0.11478,0.07693
-1.5529,1.127,9.8201,0.050066,-0.039076,0.069603
-1.5242,0.68195,9.4804,0.050066,-0.039076,0.069603
-1.5027,0.75613,9.8225,0.050066,-0.039076,0.069603
-1.5027,0.75613,9.8225,0.02198,-0.014653,0.12333
-1.5027,0.75613,9.8225,0.062277,-0.081814,0.096468
-1.6295,0.64367,9.5952,0.062277,-0.081814,0.096468
-1.6295,0.64367,9.5952,0.037854,-0.035412,0.062277
-1.6295,0.64367,9.5952,-0.10746,-0.035412,-0.084257
-1.3831,1.2203,9.856,-0.10746,-0.035412,-0.084257
-1.6199,0.82313,9.5976,-0.10746,-0.035412,-0.084257
-1.6199,0.82313,9.5976,-0.01099,-0.085478,-0.036633
-1.5266,0.84227,9.734,-0.01099,-0.085478,-0.036633
-1.3759,0.80399,9.734,-0.01099,-0.085478,-0.036633
-1.3759,0.80399,9.734,-0.036633,0.0024422,-0.014653
-1.3759,0.80399,9.734,-0.017096,-0.1795,-0.059834
-1.4381,0.86859,9.6766,-0.017096,-0.1795,-0.059834
-1.4381,0.86859,9.6766,0.030528,-0.10013,-0.07693
-1.4381,0.86859,9.6766,-0.031749,-0.051287,-0.083036
-1.1294,0.99781,10.239,-0.031749,-0.051287,-0.083036
-1.5027,0.60538,9.4373,-0.031749,-0.051287,-0.083036
