3.8309,-7.1665,-4.6181,-0.30284,0.47013,0.2198
3.9912,-6.9296,-4.2281,-0.30284,0.47013,0.2198
4.2903,-7.3364,-4.4985,-0.30284,0.47013,0.2198
4.2903,-7.3364,-4.4985,-0.33947,0.66795,0.13554
4.5129,-7.334,-4.6923,-0.33947,0.66795,0.13554
4.477,-7.9322,-5.0847,-0.33947,0.66795,0.13554
4.477,-7.9322,-5.0847,-0.44082,0.58003,0.24422
4.477,-7.9322,-5.0847,-0.10746,0.49211,0.43349
4.4076,-8.2552,-5.9222,-0.10746,0.49211,0.43349
4.4076,-8.2552,-5.9222,0.12455,0.51531,0.45425
4.4076,-8.2552,-5.9222,-0.58858,0.58735,0.42617
3.1298,-6.9751,-5.7356,-0.58858,0.58735,0.42617
2.6273,-6.9296,-4.544,-0.58858,0.58735,0.42617
2.6273,-6.9296,-4.544,0.11967,0.7058,0.37977
2.7924,-6.6329,-4.6014,0.11967,0.7058,0.37977
3.1944,-6.0179,-6.195,0.11967,0.7058,0.37977
3.1944,-6.0179,-6.195,-0.28818,0.41518,0.5666
3.1944,-6.0179,-6.195,-0.85234,0.2198,0.62887
3.2973,-6.7047,-6.6066,-0.85234,0.2198,0.62887
3.2973,-6.7047,-6.6066,-0.7522,0.19538,0.65452
3.2973,-6.7047,-6.6066,-0.14043,0.35412,0.47623
3.4409,-7.3675,-5.1087,-0.14043,0.35412,0.47623
3.1705,-6.9129,-4.6277,-0.14043,0.35412,0.47623
3.1705,-6.9129,-4.6277,-0.18439,0.18927,0.17584
3.283,-6.6114,-4.7115,-0.18439,0.18927,0.17584
3.4505,-7.6499,-5.4772,-0.18439,0.18927,0.17584
3.4505,-7.6499,-5.4772,-0.025643,-0.127,-0.031749
3.4505,-7.6499,-5.4772,0.31383,-0.10624,-0.25888
3.6562,-7.4249,-5.257,0.31383,-0.10624,-0.25888
3.6562,-7.4249,-5.257,0.38465,-0.14409,-0.26987
3.6562,-7.4249,-5.257,-0.031749,-0.47745,-0.062277
3.8931,-7.7767,-6.128,-0.031749,-0.47745,-0.062277
